retty_url,retty_id
https://retty.me/area/PRE13/ARE7/SUB701/100000030217/,100000030217
https://retty.me/area/PRE13/ARE7/SUB701/100000030262/,100000030262
https://retty.me/area/PRE13/ARE7/SUB701/100000030367/,100000030367
https://retty.me/area/PRE13/ARE7/SUB701/100000030969/,100000030969
https://retty.me/area/PRE13/ARE7/SUB701/100000031053/,100000031053
https://retty.me/area/PRE13/ARE7/SUB701/100000031588/,100000031588
https://retty.me/area/PRE13/ARE7/SUB701/100000031673/,100000031673
https://retty.me/area/PRE13/ARE7/SUB701/100000031732/,100000031732
https://retty.me/area/PRE13/ARE7/SUB701/100000031771/,100000031771
https://retty.me/area/PRE13/ARE7/SUB701/100000032462/,100000032462
https://retty.me/area/PRE13/ARE7/SUB701/100000032778/,100000032778
https://retty.me/area/PRE13/ARE7/SUB701/100000033336/,100000033336
https://retty.me/area/PRE13/ARE7/SUB701/100000033871/,100000033871
https://retty.me/area/PRE13/ARE7/SUB701/100000034095/,100000034095
https://retty.me/area/PRE13/ARE7/SUB701/100000034397/,100000034397
https://retty.me/area/PRE13/ARE7/SUB701/100000034495/,100000034495
https://retty.me/area/PRE13/ARE7/SUB701/100000034907/,100000034907
https://retty.me/area/PRE13/ARE7/SUB701/100000034939/,100000034939
https://retty.me/area/PRE13/ARE7/SUB701/100000036390/,100000036390
https://retty.me/area/PRE13/ARE7/SUB701/100000036587/,100000036587
https://retty.me/area/PRE13/ARE7/SUB701/100000036604/,100000036604
https://retty.me/area/PRE13/ARE7/SUB701/100000037532/,100000037532
https://retty.me/area/PRE13/ARE7/SUB701/100000037946/,100000037946
https://retty.me/area/PRE13/ARE7/SUB701/100000038602/,100000038602
https://retty.me/area/PRE13/ARE7/SUB701/100000038941/,100000038941
https://retty.me/area/PRE13/ARE7/SUB701/100000039147/,100000039147
https://retty.me/area/PRE13/ARE7/SUB701/100000039342/,100000039342
https://retty.me/area/PRE13/ARE7/SUB701/100000039852/,100000039852
https://retty.me/area/PRE13/ARE7/SUB701/100000040053/,100000040053
https://retty.me/area/PRE13/ARE7/SUB701/100000041084/,100000041084
https://retty.me/area/PRE13/ARE7/SUB701/100000041334/,100000041334
https://retty.me/area/PRE13/ARE7/SUB701/100000041913/,100000041913
https://retty.me/area/PRE13/ARE7/SUB701/100000041923/,100000041923
https://retty.me/area/PRE13/ARE7/SUB701/100000042562/,100000042562
https://retty.me/area/PRE13/ARE7/SUB701/100000042813/,100000042813
https://retty.me/area/PRE13/ARE7/SUB701/100000042835/,100000042835
